,Drugname,id
3294,Striverdi Respimat,3294
3295,Fosinopril,3295
3296,Capex,3296
3297,Deconamine,3297
3298,Loratadine-D 24 Hour,3298
3299,Eplerenone,3299
3300,Pirbuterol,3300
3301,Depakote Sprinkles,3301
3302,Refresh PM,3302
3303,Cholecalciferol / folic acid,3303
3304,Larissia,3304
3305,Insta-Glucose,3305
3306,Prevalite,3306
3307,Integra,3307
3308,Eskalith-CR,3308
3309,Clioquinol,3309
3310,Clarinex-D 12 Hour,3310
3311,Zyloprim,3311
3312,Prevacid OTC,3312
3313,Provocholine,3313
3314,Colyte,3314
3315,Vospire ER,3315
3316,Virtussin A / C,3316
3317,Xgeva,3317
3318,Magnevist,3318
3319,Maxitrol,3319
3320,Cortizone-10,3320
3321,Razadyne ER,3321
3322,Calcifediol,3322
3323,Kazano,3323
3324,Cepacol Dual Relief Sore Throat,3324
3325,Natesto,3325
3326,Reslizumab,3326
3327,Tums Regular Strength,3327
3328,Crinone,3328
3329,Valcyte,3329
3330,Dornase alfa,3330
3331,Mucinex DM Maximum Strength,3331
3332,Macitentan,3332
3333,Loprox,3333
3334,Polidocanol,3334
3335,Hydroxocobalamin,3335
3336,Alka-Seltzer Cold and Sinus,3336
3337,Gadoxetate disodium,3337
3338,Desonate,3338
3339,Trizivir,3339
3340,Dimetapp Children's Cold & Cough,3340
3341,Tranxene SD,3341
3342,Regimex,3342
3343,Fenoprofen,3343
3344,Fluvastatin,3344
3345,Nimodipine,3345
3346,Cleocin Ovules,3346
3347,Jantoven,3347
3348,Sudafed 12-Hour,3348
3349,Ethambutol,3349
3350,Epivir-HBV,3350
3351,Codeine / guaifenesin / pseudoephedrine,3351
3352,Vitamin B6,3352
3353,Timoptic Ocudose,3353
3354,Trokendi XR,3354
3355,Ibudone,3355
3356,Nafarelin,3356
3357,Ovidrel,3357
3358,Dasetta 1 / 35,3358
3359,ReliOn / Novolin 70 / 30,3359
3360,Intron A,3360
3361,Ery Pads,3361
3362,Uniretic,3362
3363,Hydrocortisone / lidocaine,3363
3364,Naftin,3364
3365,Tetrahydrozoline,3365
3366,Vasculera,3366
3367,Diazoxide,3367
3368,Benzoyl peroxide / salicylic acid,3368
3369,Xodol,3369
3370,Retre-Gel,3370
3371,Carmol 20,3371
3372,Fletchers Castoria,3372
3373,Trimethobenzamide,3373
3374,Vitamin D2,3374
3375,Pedipirox-4,3375
3376,PR Natal 400,3376
3377,Saizen,3377
3378,Alocril,3378
3379,Innohep,3379
3380,Coricidin HBP Cough & Cold,3380
3381,Fluoridex,3381
3382,Actonel with Calcium,3382
3383,Aller-Ease,3383
3384,Treanda,3384
3385,Fludarabine,3385
3386,BC Fast Pain Relief,3386
3387,Ulesfia,3387
3388,Carfilzomib,3388
3389,Rocaltrol,3389
3390,Senexon,3390
3391,Simbrinza,3391
3392,Naproxen / pseudoephedrine,3392
3393,Ethchlorvynol,3393
3394,Senna S,3394
3395,Ferrlecit,3395
3396,Plexion Cleanser,3396
3397,Luxiq,3397
3398,Dexasone,3398
3399,Proleukin,3399
3400,Neupogen,3400
3401,Sensorcaine-MPF,3401
3402,Dextromethorphan / phenylephrine / pyrilamine,3402
3403,Medi-Quik Spray,3403
3404,Streptokinase,3404
3405,Hydralazine / isosorbide dinitrate,3405
3406,Butisol Sodium,3406
3407,PhosLo,3407
3408,Acetaminophen / caffeine / magnesium salicylate,3408
3409,Peppermint,3409
3410,Midostaurin,3410
3411,Calcium / vitamin d,3411
3412,Calcium carbonate / risedronate,3412
3413,Riociguat,3413
3414,Zemaira,3414
3415,Clemastine,3415
3416,Pacerone,3416
3417,Valganciclovir,3417
3418,Urised,3418
3419,Folotyn,3419
3420,Amevive,3420
3421,Mylanta Gas,3421
3422,Midol Extended Relief,3422
3423,Desloratadine / pseudoephedrine,3423
3424,Extina,3424
3425,Lomaira,3425
3426,Acarbose,3426
3427,Antihemophilic factor,3427
3428,Zileuton,3428
3429,Amethyst,3429
3430,Midamor,3430
3431,Oxytocin,3431
3432,Iluvien,3432
3433,Mavik,3433
3434,Aldomet,3434
3435,Grifulvin V,3435
3436,25dph-7.5peh,3436
3437,wymzya fe,3437
3438,"12 hour nasal relief spray, non-aerosol",3438
3439,pyrogallol crystals,3439
3440,lysiplex plus liquid,3440
3441,pyrithione zinc shampoo,3441
3442,lynparza tablet,3442
3443,lynparza,3443
3444,lymphazurin vial,3444
3445,lysodren,3445
3446,lydia pinkham herbal,3446
3447,pyrithione zinc bar,3447
3448,lycopene,3448
3449,pyrilamine-chlophedianol liquid,3449
3450,pyrilamine maleate powder,3450
3451,pyrethrins-piperonyl butoxide shampoo,3451
3452,pyrazinamide,3452
3453,luxamend cream,3453
3454,lmx 5 cream,3454
3455,lmx 4 cream,3455
3456,loestrin,3456
3457,lo-zumandimine (28) 3 mg-0.02 mg tablet contraceptives,3457
3458,low-ogestrel,3458
3459,loutrex cream,3459
3460,lotrimin ultra cream,3460
3461,lotrimin af 2 % topical powder,3461
3462,lotrimin af jock itch powder 2 % topical spray,3462
3463,lotrimin af powder 2 % topical spray,3463
3464,lotrisone cream,3464
3465,losartan-hydrochlorothiazide,3465
3466,"lorazepam-d5w plastic bag, injection",3466
3467,loratadine-d,3467
3468,loratadine-pseudoephed,3468
3469,"lorazepam-0.9% nacl plastic bag, injection",3469
3470,lorata-d,3470
3471,loradamed,3471
3472,lopreeza,3472
3473,loperamide-simethicone tablet,3473
3474,lonsurf,3474
3475,lomustine capsule,3475
3476,long lasting vaginal gel with prefilled applicator,3476
3477,lonhala magnair starter 25 mcg/ml solution for nebulization,3477
3478,lomedia 24 fe,3478
3479,lokelma 10 gram oral powder packet,3479
3480,lofibra,3480
3481,lohist-d,3481
3482,loestrin tablet,3482
3483,loestrin fe tablet,3483
3484,loestrin fe,3484
3485,lodrane d,3485
3486,lodosyn,3486
3487,locoid cream,3487
3488,locoid lipocream cream,3488
3489,luzu cream,3489
3490,lo loestrin fe,3490
3491,"little remedies spray, non-aerosol",3491
3492,lister-v,3492
3493,lithate,3493
3494,lisinopril-hydrochlorothiazide,3494
3495,liquimat lotion,3495
3496,liquitears drops,3496
3497,liquid calcium + vitamin d,3497
3498,liquid corn and callus remover 17 % topical,3498
3499,"liquid bandage solution, non-",3499
3500,liquid antacid,3500
3501,liquid b12,3501
3502,liquibid d-r,3502
3503,liquibid pd-r,3503
3504,liquacel,3504
3505,lipo-flavonoid plus,3505
3506,lipochol plus,3506
3507,lipobase cream,3507
3508,lipodox vial,3508
3509,lipase-protease-amylase tablet,3509
3510,liotrix tablet,3510
3511,lipochol,3511
3512,lindane shampoo,3512
3513,"linagliptin-metformin tablet, immediate release and extended release, biphasic 24hr (tablet,immed & ext release,biphasic 24hr)",3513
3514,linagliptin-metformin tablet,3514
3515,limbrel250,3515
3516,limbrel500,3516
3517,"lidozenpatch adhesive patch, medicated",3517
3518,lidopro ointment,3518
3519,lidorx gel with pump,3519
3520,lidocaine-prilocaine cream,3520
3521,lidocaine-hydrocortisone cream with applicator,3521
3522,lidocaine-epinephrine (pf) solution,3522
3523,lice treatment shampoo scabicides & pediculocides,3523
3524,lice treatment topical liquid,3524
3525,lice treatment liquid,3525
3526,lice treatment liquid scabicides & pediculocides,3526
3527,lutein-zeaxanthin,3527
3528,"lupaneta pack kit, syringe and tablet",3528
3529,"lupaneta pack (3 month) 11.25 mg im syringe and 5 (90) tablets,kit",3529
3530,lumizyme vial,3530
3531,lumify drops,3531
3532,luliconazole cream,3532
3533,lugol's,3533
3534,lubrifresh pm ointment,3534
3535,lucemyra,3535
3536,lubrin insert,3536
3537,sween cream,3537
3538,lubricant eye drops 0.5 %,3538
3539,water vial,3539
3540,laxative pills tablet,3540
3541,laxative peg 3350 17 gram/dose oral powder,3541
3542,laxative pills,3542
3543,layolis fe,3543
3544,laxative maximum strength,3544
3545,laxative dietary supplement,3545
3546,lavender oil,3546
3547,laxa clear 17 gram/dose oral powder,3547
3548,larin,3548
3549,larin fe,3549
3550,larin tablet,3550
3551,larin fe tablet,3551
3552,lapatinib tablet,3552
3553,lantiseptic skin protectant 50 % cream,3553
3554,"lanthanum tablet, chewable",3554
3555,lansoprazol-amoxicil-clarithro,3555
3556,"lanthanum 1,000 mg oral powder packet",3556
3557,lanoxin,3557
3558,lubricant eye (pg-peg 400) 0.4 %-0.3 % drops,3558
3559,lactose fast acting,3559
3560,"lactobacillus reuteri drops, suspension",3560
3561,"lactobacillus rhamnosus gg capsule, sprinkle",3561
3562,"lactobacillus acidoph-pectin tablet, chewable",3562
3563,lactobac-bifidobac-glob pr con capsule,3563
3564,"lacto.acidophilus-bif.animalis capsule, sprinkle",3564
3565,lactinol hx cream,3565
3566,lexiva,3566
3567,levulan solution with applicator,3567
3568,"levsin-sl tablet, sublingual",3568
3569,"lactinex tablet, chewable",3569
3570,lactinex,3570
3571,levora-28 tablet,3571
3572,lactic acid cream,3572
3573,"lactated ringers solution, intravenous",3573
3574,lactic acid lotion,3574
3575,lac-dose,3575
3576,l-tyrosine,3576
3577,l-tryptophan,3577
3578,l-proline crystals,3578
3579,l-methyl-mc,3579
3580,l-phenylalanine,3580
3581,l-methyl-mc nac,3581
3582,levophed bitartrate ampul,3582
3583,levora-28,3583
3584,levonorg-eth estrad eth,3584
3585,levonest,3585
3586,levomefolate-b2-b6-b12 tablet,3586
3587,"levofloxacin-d5w solution, intravenous piggyback",3587
3588,levoleucovorin calcium vial,3588
3589,l-lysine tablet,3589
3590,l-methyl-b6-b12,3590
3591,l-lysine ointment,3591
3592,l-glutamine powder,3592
3593,l-lysine,3593
3594,l-glutamine,3594
3595,l-cysteine,3595
3596,l-arginine,3596
3597,levocarnitine tartrate 250 mg capsule not applicable,3597
3598,levmetamfetamine inhaler,3598
3599,levobunolol hcl drops,3599
3600,levbid,3600
3601,leukine vial,3601
3602,leucovorin calcium vial,3602
3603,leucovorin calcium (bulk) powder,3603
3604,leucovorin calcium,3604
3605,lenvima,3605
3606,lenvatinib capsule,3606
3607,leena,3607
3608,ledipasvir-sofosbuvir,3608
3609,water liquid,3609
3610,"wart remover gel keratolytics (callus, corn and removers)",3610
3611,wal-zyr d,3611
3612,wal-tussin liquid,3612
3613,wal-zan 150,3613
3614,wal-zyr,3614
3615,wal-tussin cough,3615
3616,wal-sleep z,3616
3617,wal-phed tablet oral decongestants,3617
3618,wal-profen,3618
3619,wal-som capsule,3619
3620,wal-phed tablet,3620
3621,wal-phed pe sinus-allergy,3621
3622,wal-phed pe,3622
3623,wal-phed,3623
3624,wal-mucil plus calcium,3624
3625,"wal-itin tablet,disintegrating",3625
3626,wal-itin,3626
3627,wal-mucil,3627
3628,wal-itin d,3628
3629,wal-flu night severe cold,3629
3630,"wal-four spray, non-aerosol",3630
3631,wal-finate-d,3631
3632,wal-fex d 24 hour,3632
3633,wal-fex allergy,3633
3634,wal-fex allergy tablet antihistamines,3634
3635,wal-dryl cream,3635
3636,wal-dryl allergy,3636
3637,wakix 17.8 mg tablet narcolepsy therapy - h3-receptor antagonist/inverse agonist,3637
3638,wal-act d cold & allergy,3638
3639,wal-dram,3639
3640,40pse-400gfn-20dm,3640
3641,20dm-4cpm,3641
3642,60pse-400gfn,3642
3643,"4 way spray, non-aerosol",3643
3644,15dm-100gfn-5peh,3644
3645,8 hour pain relief,3645
3646,aztreonam vial,3646
3647,"azopt suspension, drops (final dose form)",3647
3648,5-hydroxy-l-tryptophan powder,3648
3649,azo bladder control,3649
3650,7-keto dhea powder,3650
3651,12 hour decongestant,3651
3652,7-oxodehydroepiandrosterone (bulk) powder,3652
3653,5-hydroxytryptophan (5-htp) capsule,3653
3654,azilsartan medoxomil tablet,3654
3655,azilsartan med-chlorthalidone tablet,3655
3656,azelaic acid gel,3656
3657,azelaic acid foam,3657
3658,"azelastine-fluticasone spray, non-aerosol",3658
3659,azelaic acid cream,3659
3660,azactam vial,3660
3661,"azactam-iso-osmotic dextrose solution, piggyback premix frozen",3661
3662,nystatin-triamcinolone cream,3662
3663,nplate vial,3663
3664,"noxafil tablet, delayed release (enteric coated)",3664
3665,noxafil,3665
3666,novolin r vial,3666
3667,novolin 70-30 vial,3667
3668,novolin n vial,3668
3669,novarel vial,3669
3670,novaferrum drops,3670
3671,norwegian cod liver oil,3671
3672,nortrel 1/35 (28) 1 mg-35 mcg tablet,3672
3673,nortrel 1/35 (21) 1 mg-35 mcg tablet,3673
3674,northera,3674
3675,nortrel tablet,3675
3676,nortrel,3676
3677,norethin-eth estra-ferrous fum tablet contraceptives,3677
3678,noritate cream,3678
3679,norinyl 1+35,3679
3680,normal saline flush injection syringe,3680
3681,norethin-eth estra-ferrous fum tablet,3681
3682,"norforms suppository, vaginal",3682
3683,norgestrel-ethiny estra,3683
3684,norepinephrine bitartrate vial,3684
3685,norethindrone-e.estradiol-iron tablet,3685
3686,norel ad,3686
3687,non-drying sinus pe,3687
3688,non-drowsy allergy,3688
3689,non-aspirin pain relief,3689
3690,non-aspirin extra strength,3690
3691,nomlands lotion,3691
3692,nohist-dm,3692
3693,noctiva 0.83 mcg/spray (0.1 ml) nasal spray,3693
3694,nodolor,3694
3695,no doz,3695
3696,np thyroid,3696
3697,"nts patch, transdermal 24 hours",3697
3698,nuvail nail film solution,3698
3699,nutricap,3699
3700,nutren pulmonary,3700
3701,nuplazid,3701
3702,numoisyn liquid,3702
3703,nulojix vial,3703
3704,nullo,3704
3705,nulev,3705
3706,nu-iron 150,3706
3707,nu-derm cream,3707
3708,nu-derm sunfader cream,3708
3709,neo-synalar cream,3709
3710,neo-synalar 0.5 % (0.35 base)-0.025 topical cream,3710
3711,"neurin-sl tablet, sublingual",3711
3712,"oxyzal wet dressing solution, non-",3712
3713,"oxytocin-d5w plastic bag, injection",3713
3714,"oxytocin-0.9% nacl plastic bag, injection",3714
3715,oxycodone-acetaminophen,3715
3716,oxsoralen-ultra,3716
3717,oxtellar xr,3717
3718,oxipor vhc lotion,3718
3719,oxervate drops,3719
3720,oxandrolone,3720
3721,oxandrin,3721
3722,oxacillin sodium vial with threaded port,3722
3723,"oxacillin solution, piggyback premix frozen",3723
3724,oyster shell + d,3724
3725,navelbine vial,3725
3726,ozempic pen injector,3726
3727,nauzene,3727
3728,natural herbal diuretic,3728
3729,natural pain relieving gel,3729
3730,natrol 5-htp,3730
3731,natrecor vial,3731
3732,natelle one,3732
3733,nateglinide,3733
3734,"natamycin drops, suspension",3734
3735,"natacyn suspension, drops (final dose form)",3735
3736,"nascobal spray, non-aerosol",3736
3737,"nasalcrom aerosol, spray with pump",3737
3738,nasalcare with irrigator nasal powder packet,3738
3739,nasalcare refill nasal powder packet,3739
3740,"nasal spray extra moisturizing spray, non-aerosol",3740
3741,nasal spray (oxymetazoline) 0.05 %,3741
3742,nasal spray (sodium chloride) 0.65 % aerosol,3742
3743,nasal mist aerosol,3743
3744,"nasal four spray, non-aerosol",3744
3745,"nasal decongestant tablet, extended release",3745
3746,nasal decongestant,3746
3747,nasaflo with packet,3747
3748,nasal decongestant pe,3748
3749,naropin vial,3749
3750,"nasa mist spray, non-aerosol",3750
3751,"naproxen-pseudoephedrine tablet, extended release 12 hr",3751
3752,naramin,3752
3753,"naproxen-esomeprazole tablet, immediate release and delayed release, biphasic (tablet,ir & release,biphasic)",3753
3754,naphcon-a drops,3754
3755,nano vm 4-8 5 mg-100 mcg oral powder,3755
3756,nandrolone decanoate 200 mg/ml intramuscular oil androgens/anabolic steroids,3756
3757,namzaric,3757
3758,"naltrexone-bupropion tablet, extended release",3758
3759,nafcillin sodium vial with threaded port,3759
3760,nadolol-bendroflumethiazide,3760
3761,nac,3761
3762,next choice one dose,3762
3763,"nexterone plastic bag, injection",3763
3764,n-acetyl-alpha-d-glucosamine powder,3764
3765,nexavir vial,3765
3766,nexafed,3766
3767,nexa plus,3767
3768,nucort lotion,3768
3769,nexcare skin crack care film-forming liquid with applicator,3769
3770,nymalize,3770
3771,neutrogena t/sal 3 % shampoo keratolytics (shampoos),3771
3772,neutrogena t-gel 0.5 % shampoo,3772
3773,neutrogena oil-free acne wash 2 % topical cleanser,3773
3774,neutraphor cream,3774
3775,neut vial,3775
3776,nestabs,3776
3777,nestabs abc,3777
3778,nestabs dha,3778
3779,nerlynx,3779
3780,nephro-vite rx,3780
3781,neptazane,3781
3782,nephrocaps,3782
3783,nepro carb steady,3783
3784,niz shampoo,3784
3785,"neo-synephrine 12 hour aerosol, spray with pump",3785
3786,nix creme rinse 1 % topical liquid,3786
3787,niz a-d shampoo,3787
3788,nitro-time,3788
3789,"nitromist aerosol, spray",3789
3790,nitropress vial,3790
3791,"nitrolingual spray, non-aerosol",3791
3792,neosporin ointment,3792
3793,neosporin cream,3793
3794,neosalus cp cream,3794
3795,neo-polycin ointment,3795
3796,neosporin + pain relief cream,3796
3797,neosporin drops,3797
3798,neosporin g.u. irrigant ampul,3798
3799,neosporin + pain relief ointment,3799
3800,"neomycin-polymyxin-hydrocort solution, non-",3800
3801,neoprofen vial,3801
3802,neomycin-polymyxin-dexameth ointment,3802
3803,"neomycin-polymyxin-hc suspension, drops (final dose form)",3803
3804,neomycin-polymyxin-gramicidin drops,3804
3805,"neomycin-polymyxin-hydrocort 3.5 mg-10,000 unit/ml-1 % ear drops,susp",3805
3806,neomycin-bacitracin-polymyxin ointment,3806
3807,neomycin sulfate (bulk) powder,3807
3808,neomycin sulfate,3808
3809,neomycin-bacitracin-poly-hc ointment,3809
3810,nitric acid liquid,3810
3811,ninjacof-xg,3811
3812,nitazoxanide suspension for reconstitution,3812
3813,nintedanib capsule,3813
3814,ninlaro,3814
3815,ninjacof-d,3815
3816,nimbex vial,3816
3817,ninjacof,3817
3818,nilandron,3818
3819,nighttime sleep aid,3819
3820,neocate junior 16 gram-478 kcal/100 g oral powder,3820
3821,nighttime sleep gel,3821
3822,nighttime d cold-flu relief,3822
3823,nighttime cold-flu relief capsule,3823
3824,nembutal sodium vial,3824
3825,"neilmed sinus rinse packet, with device",3825
3826,necon 7/7/7 (28) 0.5 mg/0.75 mg/1 mg-35 mcg tablet,3826
3827,necon tablet,3827
3828,necon,3828
3829,necon 0.5/35 (28) 0.5 mg-35 mcg tablet,3829
3830,ne solution,3830
3831,nebupent vial for nebulizer,3831
3832,ne,3832
3833,nicotrol cartridge,3833
3834,"nicotrol ns spray, non-aerosol",3834
3835,"nicoderm cq patch, transdermal 24 hours",3835
3836,nicomide,3836
3837,nicazel,3837
3838,nicazel forte,3838
3839,nicardipine hcl,3839
3840,"nyamyc 100,000 unit/gram topical powder",3840
3841,niacor,3841
3842,ovcon-35,3842
3843,"ovasitol 2,000 mg-50 mg oral powder packet",3843
3844,ovace plus shampoo,3844
3845,ovace plus foam,3845
3846,ovace cleanser,3846
3847,ovace plus cream,3847
3848,optison vial,3848
3849,optiray 350 vial,3849
3850,optiray 320 syringe,3850
3851,optiflex-c,3851
3852,optimark vial,3852
3853,optifast 70,3853
3854,ortho-novum tablet,3854
3855,ortho-nesic gel,3855
3856,ortho-cyclen,3856
3857,ortho-novum,3857
3858,ortho tri-cyclen lo,3858
3859,ortho tri-cyclen,3859
3860,ortho micronor,3860
3861,orphengesic forte 50 mg-770 mg-60 mg tablet antiplatelet drugs-excluding asa 325 and below,3861
3862,orilissa,3862
3863,orphenadrine-asa-caffeine 50 mg-770 mg-60 mg tablet antiplatelet drugs-excluding asa 325 and below,3863
3864,"oritavancin solution, reconstituted (recon soln)",3864
3865,orkambi,3865
3866,orfadin,3866
3867,organ-i nr,3867
3868,orenitram er,3868
3869,"oravig tablet, buccal, muco-adhesive",3869
3870,orazinc,3870
3871,"orasep spray, non-aerosol",3871
3872,osteo bi-flex tablet,3872
3873,ostera,3873
3874,oracit,3874
3875,osteo bi-flex,3875
3876,osteo bi-flex 250 mg-200 mg tablet,3876
3877,osmolite 1.5 cal,3877
3878,outgro liquid,3878
3879,"oscimin tablet,disintegrating",3879
3880,oseni,3880
3881,onmel,3881
3882,onzetra xsail 11 mg powder for nasal inhalation,3882
3883,one-a-day women's,3883
3884,one-a-day women vitacraves,3884
3885,one-a-day teen advantage,3885
3886,one-a-day trubiotics,3886
3887,one-a-day vitacraves,3887
3888,one-a-day men's 50 plus tablet,3888
3889,one-a-day men's,3889
3890,one-a-day menopause formula,3890
3891,one-a-day,3891
3892,one-a-day maximum formula,3892
3893,one-a-day essential,3893
3894,one paste,3894
3895,one daily women's health,3895
3896,one daily womens 50 plus,3896
3897,"ovace plus cleanser, extended release",3897
3898,one a day women's prenatal dha,3898
3899,oncovite,3899
3900,"oscimin sl tablet, sublingual",3900
3901,oscimin,3901
3902,oncaspar vial,3902
3903,ogestrel,3903
3904,omniscan vial,3904
3905,oil of oregano,3905
3906,omnipaque 300 mg iodine/ml intravenous solution,3906
3907,"omnipred suspension, drops (final dose form)",3907
3908,omnipaque 350 mg iodine/ml intravenous solution,3908
3909,omnipaque vial,3909
3910,omeprazole-clarith-amoxicillin combination package,3910
3911,omidria vial,3911
3912,omnicap,3912
3913,omera,3913
3914,omeprazole-sodium bicarbonate,3914
3915,omega3-vitb6-b12-e-fa-fish oil capsule,3915
3916,omega-3-dha-epa-dpa-fish oil capsule,3916
3917,omega-3 krill oil capsule,3917
3918,"omega-3 capsule,delayed release (enteric coated)",3918
3919,"omega-3 fatty acids 1,000 mg capsule",3919
3920,omega-3 fish oil capsule,3920
3921,omega-3 krill oil,3921
3922,"omega-3 fish oil 300 mg-1,000 mg capsule",3922
3923,omega-3 + d,3923
3924,omega-3 acid ethyl esters,3924
3925,omega 3-6-9 fatty acids,3925
3926,omega 3-6-9,3926
3927,omega 3-6-9 complex,3927
3928,omeclamox-pak,3928
3929,"omacetaxine solution, reconstituted (recon soln)",3929
3930,olumiant,3930
3931,olmesartan-amlodipine-hctz,3931
3932,olive oil oral,3932
3933,olmesartan-hydrochlorothiazide,3933
3934,olive leaf extract,3934
3935,olanzapine-fluoxetine hcl,3935
3936,odorless garlic,3936
3937,o-cal prenatal,3937
3938,obinutuzumab solution,3938
3939,obtrex dha,3939
3940,obagi nu-derm clear 4 % topical cream,3940
3941,ob complete petite,3941
3942,ob complete one,3942
3943,ocuvite lutein & zeaxanthin,3943
3944,ocuvite adult 50+ capsule,3944
3945,"ocusoft lid scrub plus pads, medicated",3945
3946,"ocusoft lid scrub pads, medicated",3946
3947,ocuflox drops,3947
3948,odomzo,3948
3949,"odactra tablet, sublingual",3949
3950,octreoscan kit,3950
3951,octylseal liquid,3951
3952,octoxynol liquid,3952
3953,ocean blue prenatal dha,3953
3954,ocean blue omega-3,3954
3955,ocaliva,3955
3956,ocrevus vial,3956
3957,ofirmev vial,3957
3958,ofatumumab solution,3958
3959,ofev,3959
3960,myzilra,3960
3961,moxatag,3961
3962,ms contin,3962
3963,msm,3963
3964,"mouthkote spray, non-aerosol",3964
3965,motion sickness tablet,3965
3966,motion sickness,3966
3967,motegrity,3967
3968,"motion sickness relief tablet, chewable",3968
3969,morphabond er,3969
3970,morgidox kit,3970
3971,morgidox,3971
3972,monosodium glutamate (bulk) 100 % powder,3972
3973,monocal,3973
3974,monistat 1 kit,3974
3975,mometasone-formoterol hfa aerosol inhaler,3975
3976,monistat 7 cream with applicator,3976
3977,monistat 3 kit,3977
3978,moexipril-hydrochlorothiazide,3978
3979,mobisyl cream,3979
3980,muro 128 5 % eye ointment,3980
3981,murine ear wax removal system drops,3981
3982,muro 128 2 % eye drops,3982
3983,mtx support,3983
3984,multivitamins with iron tablet,3984
3985,"multivitamin,tx-minerals capsule",3985
3986,multi-vitamin daily,3986
3987,multi-symptom allergy relief,3987
3988,multigen plus,3988
3989,multihance vial,3989
3990,multigen,3990
3991,multigen folic,3991
3992,mugard solution,3992
3993,mucus relief pe,3993
